link,title,item_no,image_list,description,compatibility_list,variants
https://eurolub.com/en/2-tz-scooter-p3998/,2 TZ SCOOTER,341XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/820004_341xxx.png'],"['<p>This oil is suitable for use in water-cooled or air-cooled two-stroke engines that employ mixed or separate lubrication and are built into any kind of scooter, lawn mower and chain saw drives.</p>']","['<li>API TC</li>', '<li>ISO-L-EGB</li>', '<li>JASO FB</li>']","[{'sku': '341001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/261103_341001.png', 'name': '1 L'}, {'sku': '341020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/950181_341020.png', 'name': '20 L'}, {'sku': '341060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/591880_341060.png', 'name': '60 L'}, {'sku': '341208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/926104_341208.png', 'name': '208 L'}]"
https://eurolub.com/en/2-tz-self-mix-p3847/,2 TZ SELF MIX,306XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/497390_306xxx.png'],['<p>This oil is suitable for use in water-cooled or air-cooled two-stroke engines of small and medium cubic capacities that employ mixed or separate lubrication.</p>'],['<li>API TC</li>'],"[{'sku': '306001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/467540_306001.png', 'name': '1 L'}, {'sku': '306020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/195582_306020.png', 'name': '20 L'}, {'sku': '306060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/284718_306060.png', 'name': '60 L'}, {'sku': '306208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/717071_306208.png', 'name': '208 L'}, {'sku': '306100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/778148_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/2-tz-racing-p3836/,2 TZ RACING,303XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/748803_303xxx.png'],['<p>This oil is suitable for use in water-cooled or air-cooled two-stroke engines of all cubic capacities that employ mixed or separate lubrication.</p>'],"['<li>API TC</li>', '<li>ISO-L-EGD</li>', '<li>JASO FD</li>', '<li>Global GD</li>', '<li>Husqvarna 272</li>', '<li>2-Stroke DFI</li>']","[{'sku': '303001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/375072_303001.png', 'name': '1 L'}, {'sku': '303020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/786024_303020.png', 'name': '20 L'}, {'sku': '303060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/749712_303060.png', 'name': '60 L'}, {'sku': '303208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/424333_303208.png', 'name': '208 L'}, {'sku': '303100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/196537_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/4tz-premium-10w-50-p3911/,4TZ PREMIUM 10W-50,321XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/441756_321xxx.png'],['<p>High-end engine oil for all 4-stroke motorcycles with oil circulation of engine- clutch and gear box.</p>'],"['<li>ACEA A3</li>', '<li>API SL</li>', '<li>JASO MA2</li>']","[{'sku': '321001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/736509_321001.png', 'name': '1 L'}, {'sku': '321020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/594507_321020.png', 'name': '20 L'}, {'sku': '321060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/891755_321060.png', 'name': '60 L'}, {'sku': '321208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/846531_321208.png', 'name': '208 L'}, {'sku': '321100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/558760_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/uni-truck-stou-10w-40-p3948/,UNI TRUCK STOU 10W-40,330XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/525558_330xxx.png'],"['<p>High-performance STOU based on unconventional, state-of-the-art base oils for use in engines, transmissions, and hydraulic systems. Also suitable for wet brakes and clutches.</p>']","['<li>ACEA E3</li>', '<li>API SF</li>', '<li>API CG-4</li>', '<li>API GL-4</li>', '<li>Allison C-4</li>', '<li>NH 410B</li>', '<li>MF M1144</li>', '<li>MF M1145</li>', '<li>CAT TO-2</li>', '<li>MIL-L-2104D</li>', '<li>Ford WSS-M2C159-B</li>', '<li>Ford WSS-M2C159-C</li>', '<li>Ford WSS-M2C134-D</li>', '<li>MAN 271</li>', '<li>MF M1139</li>', '<li>MB 227.1</li>', '<li>MB 228.1</li>', '<li>DTFR 15B110 (228.3)</li>']","[{'sku': '330020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/801461_330020.png', 'name': '20 L'}, {'sku': '330060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/229603_330060.png', 'name': '60 L'}, {'sku': '330208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/176501_330208.png', 'name': '208 L'}, {'sku': '330100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/315743_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/hydrofluid-utto-p3943/,Hydrofluid UTTO,329XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/569409_329xxx.png'],"['<p>Special oil for use in agricultural machinery, excavators and construction machinery with shared oil circuits for transmission / axle drives and hydraulic systems.</p>']","['<li>API GL-4</li>', '<li>Ford WSS-M2C134-A</li>', '<li>Volvo WB 101</li>', '<li>John Deere JDM</li>', '<li>John Deere J20C</li>', '<li>Allison C-4</li>', '<li>MF M1135</li>', '<li>MF M1139</li>', '<li>MF M1144</li>', '<li>MF M1145</li>', '<li>CAT TO-2</li>', '<li>Case MS1207</li>', '<li>NH 410B</li>', '<li>Case MS1209</li>', '<li>Case MS1317</li>']","[{'sku': '329020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/958538_329020.png', 'name': '20 L'}, {'sku': '329060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/840238_329060.png', 'name': '60 L'}, {'sku': '329208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/776802_329208.png', 'name': '208 L'}, {'sku': '329100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/445510_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/uni-truck-stou-10w-30-p3916/,UNI TRUCK STOU 10W-30,322XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/435165_322xxx.png'],"['<p>Modern multi-grade oil for agricultural machinery, excavators, and construction machinery.</p>']","['<li>API SF</li>', '<li>API CG-4</li>', '<li>API GL-4</li>', '<li>Allison C-4</li>', '<li>NH 410B</li>', '<li>NH 030C</li>', '<li>NH 82009201</li>', '<li>CAT TO-2</li>', '<li>John Deere J27</li>', '<li>John Deere J27C</li>', '<li>Ford WSS-M2C159-B</li>', '<li>Ford WSS-M2C159-C</li>', '<li>Ford WSS-M2C86-B</li>', '<li>Ford WSS-M2C134-D</li>', '<li>MF M1135</li>', '<li>MF M1139</li>', '<li>MF M1144</li>', '<li>MF M1145</li>']","[{'sku': '322020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/241154_322020.png', 'name': '20 L'}, {'sku': '322060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/827855_322060.png', 'name': '60 L'}, {'sku': '322208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/627151_322208.png', 'name': '208 L'}, {'sku': '322100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/447213_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/uni-truck-stou-15w-30-p3926/,UNI TRUCK STOU 15W-30,324XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/849018_324xxx.png'],[],"['<li>API SF</li>', '<li>API CG-4</li>', '<li>API GL-4</li>', '<li>NH 410A</li>', '<li>Allison C-4</li>', '<li>NH 82009202</li>', '<li>Ford WSS-M2C159-B</li>', '<li>Ford WSS-M2C159-C</li>', '<li>Ford WSS-M2C134-A</li>', '<li>John Deere J27</li>', '<li>CAT TO-2</li>', '<li>MF M1135</li>', '<li>MF M1139</li>', '<li>MF M1144</li>', '<li>MF M1145</li>', '<li>Eaton M29505</li>', '<li>Eaton I-280-S</li>']","[{'sku': '324020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/112127_324020.png', 'name': '20 L'}, {'sku': '324060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/180031_324060.png', 'name': '60 L'}, {'sku': '324208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/767929_324208.png', 'name': '208 L'}, {'sku': '324100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/476298_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/hd-4c-to-4-30-p3974/,HD 4C TO-4 30,336XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/790203_336xxx.png'],['<p>Special transmission oil (power transmission oil) for modern transmissions used in construction machinery and tractors.</p>'],"['<li>CAT TO-4</li>', '<li>CAT TO-2</li>', '<li>Komatsu KES 07.868.1</li>', '<li>Allison C-4</li>']","[{'sku': '336020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/565950_336020.png', 'name': '20 L'}, {'sku': '336060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/64672_336060.png', 'name': '60 L'}, {'sku': '336208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/355737_336208.png', 'name': '208 L'}, {'sku': '336100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/200078_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/hd-4c-to-4-10w-p3986/,HD 4C TO-4 10W,338XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/862966_338xxx.png'],['<p>Special transmission oil (power transmission oil) for modern transmissions used in construction machinery and tractors.</p>'],"['<li>CAT TO-4</li>', '<li>CAT TO-2</li>', '<li>Allison C-4</li>', '<li>Komatsu KES 07.868.1</li>']","[{'sku': '338020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/922231_338020.png', 'name': '20 L'}, {'sku': '338060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/960735_338060.png', 'name': '60 L'}, {'sku': '338208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/994972_338208.png', 'name': '208 L'}, {'sku': '338100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/676066_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/hd-4c-30-rasenmaeheroel-p3964/,HD 4C 30 Lawn Mower Oil,333XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/948002_333xxx.png'],['<p>Single-grade engine oil for gas and diesel engines (except pump-jet engines).</p>'],"['<li>API CD</li>', '<li>API SF</li>', '<li>Caterpillar Series 3</li>', '<li>David Brown DB OM 616</li>', '<li>Mack EO-J</li>', '<li>MIL-L-2104C</li>', '<li>Volvo B20</li>']","[{'sku': '333001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/243879_333001.png', 'name': '1 L'}, {'sku': '333020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/304516_333020.png', 'name': '20 L'}, {'sku': '333060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/325470_333060.png', 'name': '60 L'}, {'sku': '333208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/285273_333208.png', 'name': '208 L'}, {'sku': '333100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/751114_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/hd-4c-40-p3969/,HD 4C 40,334XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/295402_334xxx.png'],['<p>Single-grade engine oil for gas and diesel engines (except pump-jet engines).</p>'],"['<li>API CD</li>', '<li>API SF</li>', '<li>Caterpillar Series 3</li>', '<li>David Brown DB OM 616</li>', '<li>Mack EO-J</li>', '<li>MIL-L-2104C</li>', '<li>Volvo B20</li>']","[{'sku': '334020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/934829_334020.png', 'name': '20 L'}, {'sku': '334060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/559286_334060.png', 'name': '60 L'}, {'sku': '334208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/646630_334208.png', 'name': '208 L'}, {'sku': '334100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/282105_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/hd-4c-20w-20-p3958/,HD 4C 20W-20,332XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/542838_332xxx.png'],['<p>Single-grade engine oil for gas and diesel engines (except pump-jet engines).</p>'],"['<li>API CD</li>', '<li>API SF</li>', '<li>Caterpillar Series 3</li>', '<li>David Brown DB OM 616</li>', '<li>Mack EO-J</li>', '<li>MIL-L-2104C</li>', '<li>Volvo B20</li>']","[{'sku': '332020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/101650_332020.png', 'name': '20 L'}, {'sku': '332060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/923177_322060.png', 'name': '60 L'}, {'sku': '332208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/765526_322208.png', 'name': '208 L'}, {'sku': '332100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/397084_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gasmotorenoel-hgm-plus-40-p3841/,Gas Engine Oil HGM Plus 40,304XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/589366_304xxx.png'],"['<p>This oil was developed for lubricating stationary, high-capacity gas engines that operate on all types of different gases.</p>']","['<li>API CF</li>', '<li>MAN M 3271-4</li>', '<li>GE Jenbacher TA 1000-1109</li>', '<li>MWM/CAT</li>', '<li>Waukesha</li>', '<li>Wärtsila</li>', '<li>Perkins</li>', '<li>Ruston</li>']","[{'sku': '304020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/693069_304020.png', 'name': '20 L'}, {'sku': '304060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/812626_304060.png', 'name': '60 L'}, {'sku': '304208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/420003_304208.png', 'name': '208 L'}, {'sku': '304100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/34156_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/hd-4c-10w-p3953/,HD 4C 10W,331XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/570345_331xxx.png'],['<p>Single-grade engine oil for gas and diesel engines (except pump-jet engines).</p>'],"['<li>API CD</li>', '<li>API SF</li>', '<li>Caterpillar Series 3</li>', '<li>David Brown DB OM 616</li>', '<li>Mack EO-J</li>', '<li>MIL-L-2104C</li>', '<li>Volvo B20</li>']","[{'sku': '331020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/218058_331020.png', 'name': '20 L'}, {'sku': '331060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/9424_331060.png', 'name': '60 L'}, {'sku': '331208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/736340_331208.png', 'name': '208 L'}, {'sku': '331100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/437021_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-eco-75w-80-p4164/,Gear ECO 75W-80,386XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/188205_386xxx.png'],['<p>High-performance manual transmission oil with reduced cold viscosity for good cold shift behavior and optimized efficiency.</p>'],"['<li>API GL-4</li>', '<li>API GL-5</li>', '<li>BMW MTF LT-1/-2/-3/-4</li>', '<li>Fiat 9.55550-MZ2</li>', '<li>MB 235.10</li>', '<li>PSA 9730 A2</li>', '<li>PSA 9730 A8</li>', '<li>PSA B71 2330</li>', '<li>Toyota JWS 227</li>', '<li>VW G 009 317</li>', '<li>Ford WSS-M2C-200-D2</li>', '<li>VW G 052 171</li>', '<li>VW G 052 178</li>', '<li>VW G 052 512</li>', '<li>VW G 052 527</li>', '<li>VW G 052 532</li>', '<li>VW G 052 726</li>', '<li>VW G 052 798</li>', '<li>VW G 055 726</li>']","[{'sku': '386001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/404033_386001.png', 'name': '1 L'}, {'sku': '386020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/993048_386020.png', 'name': '20 L'}, {'sku': '386060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/520025_386060.png', 'name': '60 L'}, {'sku': '386208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/562114_386208.png', 'name': '208 L'}, {'sku': '386100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/514046_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-uni-80w-90-p4068/,Gear UNI 80W-90,365XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/958273_365xxx.png'],['<p>Multi-grade transmission oil for manual transmissions and axle drives.</p>'],"['<li>API GL-5</li>', '<li>MIL-L-2105D</li>', '<li>MAN 342 Typ M2</li>']","[{'sku': '365001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/741899_365001.png', 'name': '1 L'}, {'sku': '365020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/98669_365020.png', 'name': '20 L'}, {'sku': '365060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/287202_365060.png', 'name': '60 L'}, {'sku': '365208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/538259_365208.png', 'name': '208 L'}, {'sku': '365100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/763219_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-lsl-75w-90-p4151/,Gear LSL 75W-90,383XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/37636_383xxx.png'],['<p>High Performance transmission oil with a wide range of applications.</p>'],"['<li>API GL-4</li>', '<li>API GL-5</li>', '<li>API GL-5 LS</li>', '<li>MAN 342 Typ M1</li>', '<li>MAN 342 Typ M2</li>', '<li>MAN 342 Typ M3</li>', '<li>Mack GO-J</li>', '<li>Mack GO-J Plus</li>', '<li>Scania STO 1:0</li>']","[{'sku': '383001', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/997587_383001.png', 'name': '1 L'}, {'sku': '383020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/632605_383020.png', 'name': '20 L'}, {'sku': '383060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/951271_383060.png', 'name': '60 L'}, {'sku': '383208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/481814_383208.png', 'name': '208 L'}, {'sku': '383100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/676051_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-synt-75w-90-p4109/,Gear SYNT 75W-90,374XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/953000_374xxx.png'],"['<p>Partially synthetic transmission oil for manual transmissions and axle drives used in passenger cars. Fuel-economy, low-viscosity oil.</p>']","['<li>API GL-4</li>', '<li>API GL-5</li>', '<li>MIL-L-2105D</li>', '<li>MAN 341 Typ Z2</li>', '<li>MAN 342 Typ M2</li>', '<li>DTFR 12B100 (235.0)</li>', '<li>DTFR 13B100 (235.1)</li>']","[{'sku': '374020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/916873_374020.png', 'name': '20 L'}, {'sku': '374060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/412667_374060.png', 'name': '60 L'}, {'sku': '374208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/62772_374208.png', 'name': '208 L'}, {'sku': '374100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/328615_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-ls-80w-90-p4114/,Gear LS 80W-90,375XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/864923_375xxx.png'],"['<p>LS hypoid transmsission oil for axles with and without self-locking differential used in passenger cars, commercial vehicles, work machinery, and agricultural equipment.</p>']","['<li>API GL-5</li>', '<li>API GL-5 LS</li>', '<li>MIL-L-2105D</li>']","[{'sku': '375020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/389606_375020.png', 'name': '20 L'}, {'sku': '375060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/659097_375060.png', 'name': '60 L'}, {'sku': '375208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/625152_375208.png', 'name': '208 L'}, {'sku': '375100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/344008_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-uni-hc-80w-90-p4079/,Gear UNI HC 80W-90,367XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/40820_367xxx.png'],['<p>Low-viscosity transmission oil for extended oil change intervals when used as an all-purpose oil for manual transmissions and axle drives.</p>'],"['<li>API GL-4</li>', '<li>API GL-5</li>', '<li>API MT-1</li>', '<li>MIL-L-2105D</li>', '<li>MIL-PRF-2105E</li>', '<li>SAE J 2360</li>', '<li>MAN 341 Typ Z2</li>', '<li>MAN 342 Typ M2</li>', '<li>Scania STO 1:0</li>', '<li>DTFR 12B100 (235.0)</li>', '<li>Mack GO-J</li>']","[{'sku': '367020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/653570_367020.png', 'name': '20 L'}, {'sku': '367060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/498101_367060.png', 'name': '60 L'}, {'sku': '367208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/559868_367208.png', 'name': '208 L'}, {'sku': '367100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/424364_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-trans-m-75w-90-p4018/,Gear TRANS M 75W-90,348XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/838242_348xxx.png'],['<p>Low-viscosity transmission oil for extended oil change intervals in accordance with specifications.</p>'],"['<li>API GL-4</li>', '<li>DTFR 13B110 (235.11)</li>', '<li>MAN 341 Typ Z2</li>', '<li>MAN 341 Typ E1</li>', '<li>VW 501.50</li>']","[{'sku': '348020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/417557_348020.png', 'name': '20 L'}, {'sku': '348060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/998717_348060.png', 'name': '60 L'}, {'sku': '348208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/940506_348208.png', 'name': '208 L'}, {'sku': '348100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/504818_211100.png', 'name': '1000 Liter'}]"
https://eurolub.com/en/gear-ep-85w-90-p4057/,Gear EP 85W-90,362XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/464036_362xxx.png'],"['<p>EP transmission oil for synchronized and non-synchronized manual transmissions and auxiliary drives, pinions and axles subject to filling requirement API GL-4.</p>']",['<li>API GL-4</li>'],"[{'sku': '362020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/794837_362020.png', 'name': '20 L'}, {'sku': '362060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/579185_362060.png', 'name': '60 L'}, {'sku': '362208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/643447_362208.png', 'name': '208 L'}, {'sku': '362100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/246410_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-axle-sb-75w-90-p4013/,Gear AXLE SB 75W-90,347XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/2450_347xxx.png'],['<p>Low-viscosity transmission oil for extended oil change intervals in accordance with specifications.</p>'],"['<li>API GL-4</li>', '<li>API GL-5</li>', '<li>API MT-1</li>', '<li>MIL-L-2105D</li>', '<li>MIL-PRF-2105E</li>', '<li>SAE J 2360</li>', '<li>DTFR 12B140 (235.8)</li>', '<li>MAN 341 Typ Z2</li>', '<li>MAN 342 Typ S1</li>', '<li>Scania STO 1:0</li>', '<li>Volvo 97312</li>', '<li>Meritor 076-N</li>', '<li>Eaton Europe</li>']","[{'sku': '347020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/888552_347020.png', 'name': '20 L'}, {'sku': '347060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/222383_347060.png', 'name': '60 L'}, {'sku': '347208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/678092_347208.png', 'name': '208 L'}, {'sku': '347100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/825399_211100.png', 'name': '1000 L'}]"
https://eurolub.com/en/gear-ep-db-85w-140-p4062/,Gear EP-DB 85W-140,364XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/16071_364xxx.png'],['<p>Hypoid transmission oil for heavy-duty axle drives with hypoid gear axles.</p>'],"['<li>API GL-5</li>', '<li>MIL-L-2105D</li>']","[{'sku': '364020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/353777_364020.png', 'name': '20 L'}, {'sku': '364060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/633755_364060.png', 'name': '60 L'}, {'sku': '364208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/781930_364208.png', 'name': '208 L'}]"
https://eurolub.com/en/gear-trans-sl-75w-80-p4008/,Gear TRANS SL 75W-80,346XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/359005_346xxx.png'],"['<p>Low-viscosity transmission oil developed especially for transmissions subjected to high loads. Capable of handling extreme mechanical and thermal stress, even for extended oil change intervals in accordance with specifications.</p>']","['<li>API GL-4</li>', '<li>MAN 341 Typ Z4</li>', '<li>MAN 341 Typ E3</li>', '<li>Volvo 97307</li>', '<li>Eaton Manual Transmission</li>']","[{'sku': '346020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/977250_346020.png', 'name': '20 L'}, {'sku': '346060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/817345_346060.png', 'name': '60 L'}, {'sku': '346208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/358995_346208.png', 'name': '208 L'}, {'sku': '346100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/667803_211100.png', 'name': '1000 Liter'}]"
https://eurolub.com/en/gear-ep-80w-p4003/,Gear EP 80W,342XXX,['https://eurolub.com/userdata/dcshop/images/thumb_3/120275_342xxx.png'],"['<p>EP transmission oil for synchronized and non-synchronized manual transmissions and auxiliary drives, pinions and axles subject to filling requirement API GL-4.</p>']",['<li>API GL-4</li>'],"[{'sku': '342020', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/990110_342020.png', 'name': '20 L'}, {'sku': '342060', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/170088_342060.png', 'name': '60 L'}, {'sku': '342208', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/452246_342208.png', 'name': '208 L'}, {'sku': '342100', 'image': 'https://eurolub.com/userdata/dcshop/images/thumb_2/407608_211100.png', 'name': '1000 L'}]"
