title,overview,caliper,disc,material,included,price,disc_type,option,variant_sku,sku_c,image,cell
GT-2S-.9022A (GT SYSTEMS),"['Product Description', ""<p>(R) 4-Piston Cast Monobloc Calipers | 380mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,295.00 USD",TY1,White, 2S2.9022A6 ,2S2.9022A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-1-white-med.jpg,https://racetechnologies.com/products/brakekits/gt-2s-9022a
GT-2S-.9022A (GT SYSTEMS),"['Product Description', ""<p>(R) 4-Piston Cast Monobloc Calipers | 380mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,295.00 USD",TY1,Fluorescent Yellow, 2S2.9022A7 ,2S2.9022A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-1-fluo-yellow-med.jpg,https://racetechnologies.com/products/brakekits/gt-2s-9022a
GT-2S-.9022A (GT SYSTEMS),"['Product Description', ""<p>(R) 4-Piston Cast Monobloc Calipers | 380mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,295.00 USD",TY3,Red, 2S3.9022A2 ,2S3.9022A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-3-red-med.jpg,https://racetechnologies.com/products/brakekits/gt-2s-9022a
GT-2S-.9022A (GT SYSTEMS),"['Product Description', ""<p>(R) 4-Piston Cast Monobloc Calipers | 380mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,295.00 USD",TY3,Black, 2S3.9022A1 ,2S3.9022A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-3-black-med.jpg,https://racetechnologies.com/products/brakekits/gt-2s-9022a
GT-2S-.9022A (GT SYSTEMS),"['Product Description', ""<p>(R) 4-Piston Cast Monobloc Calipers | 380mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,295.00 USD",TY3,Yellow, 2S3.9022A5 ,2S3.9022A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-3-yellow-med.jpg,https://racetechnologies.com/products/brakekits/gt-2s-9022a
GT-2S-.9022A (GT SYSTEMS),"['Product Description', ""<p>(R) 4-Piston Cast Monobloc Calipers | 380mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,295.00 USD",TY3,White, 2S3.9022A6 ,2S3.9022A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-3-white-med.jpg,https://racetechnologies.com/products/brakekits/gt-2s-9022a
GT-2S-.9022A (GT SYSTEMS),"['Product Description', ""<p>(R) 4-Piston Cast Monobloc Calipers | 380mm (15'') 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>"", 'Front or Rear System Shown', 'Rear']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '4-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '380mm', 'Disc Width (Measurement)', '28mm', 'Disc Air Gap (Measurement)', '16mm', 'Disc Annulus (Measurement)', '54mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc To Hat Mounting System', 'Floating D-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '76.4 | 62.1']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$4,295.00 USD",TY3,Fluorescent Yellow, 2S3.9022A7 ,2S3.9022A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-s-caliper-4-piston-2-piece-345-380mm-slotted-type-3-fluo-yellow-med.jpg,https://racetechnologies.com/products/brakekits/gt-2s-9022a
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",Cross Drilled,Red, 1N1.9518A2 ,1N1.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-drilled-red-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",Cross Drilled,Black, 1N1.9518A1 ,1N1.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-drilled-black-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",Cross Drilled,Silver, 1N1.9518A3 ,1N1.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-drilled-silver-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",Cross Drilled,Yellow, 1N1.9518A5 ,1N1.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-drilled-yellow-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY1,Red, 1N2.9518A2 ,1N2.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-slotted-type-1-red-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY1,Black, 1N2.9518A1 ,1N2.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-slotted-type-1-black-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY1,Silver, 1N2.9518A3 ,1N2.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-slotted-type-1-silver-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY1,Yellow, 1N2.9518A5 ,1N2.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-405mm-slotted-type-1-yellow-med.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY3,Red, 1N3.9518A2 ,1N3.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-red-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY3,Black, 1N3.9518A1 ,1N3.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-black-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY3,Silver, 1N3.9518A3 ,1N3.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-silver-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
GT-1N-.9518A (GT SYSTEMS),"['Product Description', '<p>(F) 6-Piston Monobloc Calipers | 405x34mm (15.9"") 2-Piece Discs | Complete Axle Set | Pre-Assembled | All Necessary Hardware Included</p>', 'Front or Rear System Shown', 'Front']","['Caliper Body', 'Cast Monobloc Radial Mount', 'Caliper Piston Configuration', '6-Piston', 'Caliper Piston Design And Insert Type', 'Inner Pressure Seal / OEM Approved Dust Boot']","['Disc Material/Finish', 'Advanced High Carbon Alloy / Corrosion Resistant Plating', 'Disc Diameter', '405mm', 'Disc Width (Measurement)', '34mm', 'Disc Air Gap (Measurement)', '12mm', 'Disc Annulus (Measurement)', '62mm', 'Disc Construction', '2-Piece Disc Assembly', 'Disc Vane Design (Measurement)', 'Vented Curved 48 Vane', 'Disc To Hat Mounting System', 'Floating H-Bobbin with Anti Rattle Spring']","['Pad Compound', 'Brembo High Performance FM1000', 'Pad Volume / Surface Area', '107.3 | 95.4']","['Brake Lines', 'Proprietary Brembo Stainless Steel Braided Brake Lines by Goodridge', 'Mounting Hardware', 'Brembo Engineered CNC Billet Caliper Adapters - All Necessary Hardware Included For Ease of Installation']","$5,295.00 USD",TY3,Yellow, 1N3.9518A5 ,1N3.9518A,https://racetechnologies.com/sites/default/files/content/images/brakekits/brembo-n-caliper-6-piston-2-piece-350-380mm-slotted-type-3-yellow-med_0.jpg,https://racetechnologies.com/products/brakekits/gt-1n-9518a-0
